assess_date,doublerev,exclude,ResponseId,Init,Title,ES,ResponseCount,Response,Yclass1,Yclass2,Yvar_studyfreq
2020-05-21,FALSE,Keep,R_3qQg6wVOZTlnbkC,NBD,Incomplete recovery of ecosystem processes after two decades of riparian forest restoration,ClimReg,1,soil carbon,ES,Proxy for ES,8
2020-05-21,FALSE,Keep,R_3qQg6wVOZTlnbkC,NBD,Incomplete recovery of ecosystem processes after two decades of riparian forest restoration,ClimReg,2,soil nitrogen,ES,Proxy for ES,1
2020-05-21,FALSE,Keep,R_3qQg6wVOZTlnbkC,NBD,Incomplete recovery of ecosystem processes after two decades of riparian forest restoration,ClimReg,3,CO2 efflux,ES,Proxy for ES,1
2020-05-21,FALSE,Keep,R_3qQg6wVOZTlnbkC,NBD,Incomplete recovery of ecosystem processes after two decades of riparian forest restoration,ClimReg,4,N avaliability,ES,Proxy for ES,1
2020-05-21,FALSE,Keep,R_3qQg6wVOZTlnbkC,NBD,Incomplete recovery of ecosystem processes after two decades of riparian forest restoration,ClimReg,5,nutrient use efficiency,ES,Proxy for ES,1
2020-05-21,FALSE,Keep,R_3iIjNcE7SYofj9w,SDJ,Incorporating landscape heterogeneity into multi-objective spatial planning improves biodiversity conservation of semi-natural grasslands,HabCreate,1,biodiversity value of grasslands,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3iIjNcE7SYofj9w,SDJ,Incorporating landscape heterogeneity into multi-objective spatial planning improves biodiversity conservation of semi-natural grasslands,HabCreate,2,connectivity between grasslands,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3iIjNcE7SYofj9w,SDJ,Incorporating landscape heterogeneity into multi-objective spatial planning improves biodiversity conservation of semi-natural grasslands,HabCreate,3,landscape heterogeneity,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",PestPath,1,Abundance of fungal pathogen,EF,,1
2020-05-21,FALSE,Keep,R_XtW2MhEQd5Nkvol,CW,"Influence of Groundcover Vegetation, Soil Physicochemical Properties, and Irrigation Practices on Soil Fungi in Semi-arid Vineyards",PestPath,2,abundance of beneficial fungi,EF,,1
2020-05-21,FALSE,Keep,R_2rCoLOCzI8mPkDx,AK,Influence of land use on water quality in a tropical landscape: a multi-scale analysis,coastWQReg,1,turbidity and dissolved oxygen,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2rCoLOCzI8mPkDx,AK,Influence of land use on water quality in a tropical landscape: a multi-scale analysis,coastWQReg,2,nitrogen concentration,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,1,Aboveground biomass,ES,EF,3
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,2,root biomass,ES,EF,3
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,3,total biomass,ES,EF,1
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,4,soil organic carbon,ES,EF,4
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,5,total carbon pool,ES,EF,1
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,6,percent cover shrubs,ES,EF,1
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,7,percent cover herbs,ES,EF,1
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,8,percent cover canopy,ES,EF,1
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,9,basal area,ES,EF,2
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,10,tree density,ES,EF,1
2020-05-21,FALSE,Keep,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,ClimReg,11,tree height,ES,EF,1
2020-05-21,FALSE,Keep,R_XujBXxCgrGnVKaB,GV,Integrating spatially explicit molecular and ecological methods to explore the significance of non-crop vegetation to predators of brassica pests,PestPath,1,distribution of pest predators,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_XujBXxCgrGnVKaB,GV,Integrating spatially explicit molecular and ecological methods to explore the significance of non-crop vegetation to predators of brassica pests,PestPath,2,predator movement from non-crop to crop vegetation,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_XujBXxCgrGnVKaB,GV,Integrating spatially explicit molecular and ecological methods to explore the significance of non-crop vegetation to predators of brassica pests,PestPath,3,predator diet,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_21oBK2K7yoVbxOc,CK,Intra- and interspecific differences in nutrient recycling by European freshwater fish,coastWQReg,1,N and P excretion rates,no selection,,1
2020-05-21,FALSE,Keep,R_2aF6YKXPmZ0wmBC,KCG,"Invasive grasses, climate change, and exposure to storm-wave overtopping in coastal dune ecosystems",HabCreate,1,dune height,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2fxRDXaFoLn1PsM,SDJ,Invasive Species Impacts on Human Well-being Using the Life Satisfaction Index,CulturePsych,1,life satisfaction,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2aWinKCKWEa91Ae,IS,Land use affects dung beetle communities and their ecosystem service in forests and grasslands,PestPath,1,dung removal,ES,,1
2020-05-21,FALSE,Keep,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,Food,1,Crop revenue,ES,,1
2020-05-21,FALSE,Keep,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,MaintainOpts,1,Tree species richness,EF,,1
2020-05-21,FALSE,Keep,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,MaintainOpts,2,evolutionary rarity,EF,,1
2020-05-21,FALSE,Keep,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,MaintainOpts,3,index of rarity,EF,,1
2020-05-21,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Food,1,Yield,ES,,6
2020-05-21,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,PestPath,1,Pest predation,ES,,1
2020-05-21,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,PestPath,2,Pest parasitism,ES,,1
2020-05-21,FALSE,Keep,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,Pollination,1,Pollination potential,ES,,2
2020-05-21,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,PestPath,1,pollinator ESP abundance,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Pollination,1,pollinator species richness,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Pollination,2,pollinator taxonomic breadth,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Pollination,3,pollinator species composition,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Pollination,4,pollinator ESP abundance,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Food,1,coffee fruit set,ES,,1
2020-05-21,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Food,2,coffee fruit size,ES,,1
2020-05-21,FALSE,Keep,R_2PcUXMbaKuzIQfZ,LD,Landscape structure influences bee community and coffee pollination at different spatial scales,Food,3,coffee dry fruit weight,ES,,1
2020-05-21,FALSE,Keep,R_1cYrpTbL6vXss8W,SDJ,Landscape structure influences urban vegetation vertical structure,ClimReg,1,vegetation height,EF,,2
2020-05-21,FALSE,Keep,R_PvOa1atgLmEUQk9,CK,Landscape structure regulates pest control provided by ants in sun coffee farms,PestPath,1,reduction of coffee berry borer (CBB) presence,ES,,1
2020-05-21,FALSE,Keep,R_PvOa1atgLmEUQk9,CK,Landscape structure regulates pest control provided by ants in sun coffee farms,PestPath,2,CBB infestation,ES,,1
2020-05-21,FALSE,Keep,R_PvOa1atgLmEUQk9,CK,Landscape structure regulates pest control provided by ants in sun coffee farms,PestPath,3,CBB bean damage,ES,,1
2020-05-21,FALSE,Keep,R_3gUdWioTw5Lubwx,TK,Landscape-level crop diversity benefits biological pest control,PestPath,1,biological control index,ES,,1
2020-05-21,FALSE,Keep,R_XU5tRLURPTloTzH,CW,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,HabCreate,1,Potential patch dispersal events,EF,,1
2020-05-21,FALSE,Keep,R_XU5tRLURPTloTzH,CW,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,HabCreate,2,dispersal distance,EF,,1
2020-05-21,FALSE,Keep,R_O27m3gk8c7WxsOJ,TM,Large herbivores affect forest ecosystem functions by altering the structure of dung beetle communities,SoilProtect,1,Dung decomposition,EF,,4
2020-05-21,FALSE,Keep,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,Food,1,Crop yield,no selection,,5
2020-05-21,FALSE,Keep,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,Food,2,crop variation,no selection,,1
2020-05-21,FALSE,Keep,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,coastWQReg,1,community respiration,EF,,1
2020-05-21,FALSE,Keep,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,coastWQReg,2,total carbon content,EF,,1
2020-05-21,FALSE,Keep,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,coastWQReg,3,total nitrogen content,EF,,1
2020-05-21,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Food,1,Yield,ES,,6
2020-05-21,FALSE,Keep,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,Pollination,1,Flower visits,ES,,2
2020-05-21,FALSE,Keep,R_116ALiPdfWkZyqZ,CK,Lessons from visualising the landscape and habitat implications of tree decline-and its remediation through tree planting-in Australia's grazing landscapes,HabCreate,1,Bat and bird habitat,ES,,1
2020-05-21,FALSE,Keep,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",ClimReg,1,Carbon sequestration,no selection,,7
2020-05-21,FALSE,Keep,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",coastWQReg,1,Water yield,no selection,,6
2020-05-21,FALSE,Keep,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Food,1,Crop production,no selection,,4
2020-05-21,FALSE,Keep,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",HabCreate,1,Habitat quality,no selection,,6
2020-05-21,FALSE,Keep,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",SoilProtect,1,Soil retention,no selection,,5
2020-05-21,FALSE,Keep,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",SoilProtect,2,Sand fixation,no selection,,1
2020-05-21,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,ClimReg,1,canopy biomass,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,ClimReg,2,canopy carbon,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,ClimReg,1,carbon storage,ES,,16
2020-05-21,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Food,1,crop production,ES,,4
2020-05-21,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,Food,2,meat production,ES,,1
2020-05-21,FALSE,Keep,R_3r31WJ3iAdCuzSy,TK,Linking wind erosion to ecosystem services in drylands: a landscape ecological approach,SoilProtect,1,soil conservation percentage,ES,,1
2020-05-21,FALSE,Keep,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,AQReg,1,N2,ES,,1
2020-05-21,FALSE,Keep,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,AQReg,2,NO measurements,ES,,1
2020-05-21,FALSE,Keep,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,AQReg,3,dissolved gasses,ES,,1
2020-05-21,FALSE,Keep,R_2abiWyG0fGkpAhC,LB,Local and broadscale landscape structure differentially impact predation of two potato pests,PestPath,1,proportion of predated Colorado potato beetle eggs,ES,,1
2020-05-21,FALSE,Keep,R_2abiWyG0fGkpAhC,LB,Local and broadscale landscape structure differentially impact predation of two potato pests,PestPath,2,ratio of aphid growth with and without predators,ES,,1
2020-05-21,FALSE,Keep,R_1hQmXbqgKN254HD,TM,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",freshWQReg,1,Water quantity,ES,,1
2020-05-21,FALSE,Keep,R_1hQmXbqgKN254HD,TM,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",freshWQReg,2,water quality,ES,,3
2020-05-21,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,ClimReg,1,aboveground live biomass,EF,,1
2020-05-21,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,ClimReg,2,soil carbon storage,EF,,1
2020-05-21,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,PestPath,1,invasion resistance,EF,,1
2020-05-21,FALSE,Keep,R_1BoB4Gd0QcQC9A5,LB,Local loss and spatial homogenization of plant diversity reduce ecosystem multifunctionality,SoilProtect,1,litter decomposition,EF,,1
2020-05-21,FALSE,Keep,R_eOKpUdG4poM32WR,AIS,Low tolerance of New Caledonian secondary forest species to savanna fires,ClimReg,1,secondary forest fire tolerance,EF,,1
2020-05-21,FALSE,Keep,R_2dSh4Sqg9aHnvaS,AIS,Machine learning for ecosystem services,MaintainOpts,1,terrestrial biodiversity,Proxy for ES,,2
2020-05-21,FALSE,Keep,R_2dSh4Sqg9aHnvaS,AIS,Machine learning for ecosystem services,Materials,1,firewood use,ES,,1
2020-05-21,TRUE,Keep,R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,ClimReg,1,Carbon per tree,ES,,1
2020-05-21,TRUE,Keep,R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,ClimReg,2,soil carbon,ES,,8
2020-05-21,TRUE,Keep,R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,ClimReg,3,carbon per area,ES,,1
2020-05-21,TRUE,Keep,R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,ClimReg,1,soil carbon,ES,,8
2020-05-21,TRUE,Keep,R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,ClimReg,2,carbon in trees per area,ES,,1
2020-05-21,TRUE,Maybe,R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,coastWQReg,1,Plankton and macroinvertebrate community structure,EF,,1
2020-05-21,TRUE,Keep,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,coastWQReg,1,water quality,ES,,3
2020-05-21,TRUE,Maybe,R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Food,1,Fish community structure,EF,,1
2020-05-21,TRUE,Keep,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Food,1,community structure,Proxy for ES,,2
2020-05-21,TRUE,Keep,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Food,2,biodiversity,Proxy for ES,,5
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,AQReg,1,coarse veg area x pollution removal rate,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,AQReg,2,fine veg area x pollution removal rate,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,ClimReg,1,coarse veg area x avg.  sequestration rate,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,ClimReg,2,coarse veg area x avg.  storage rate,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,ClimReg,3,fine veg area x avg.  sequestration rate,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,ClimReg,4,soil area x carbon density,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,CulturePsych,1,recreation (public access,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,CulturePsych,2,actual use),ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Food,1,community garden,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,HabCreate,1,cooling by vegetation,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,HabCreate,2,ecological priority areas,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,HabCreate,3,connectivity,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,HabCreate,4,shape,ES,,1
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,HabCreate,5,size,ES,,2
2020-05-21,FALSE,Keep,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,Hazards,1,runoff mitigation,ES,,1
2020-05-21,FALSE,Keep,R_T8hA2FtQncJV6kV,CW,Mapping social-ecological vulnerability to inform local decision making,Food,1,Socio-ecological vulnerability,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_T8hA2FtQncJV6kV,CW,Mapping social-ecological vulnerability to inform local decision making,Food,2,Social vulnerability,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_T8hA2FtQncJV6kV,CW,Mapping social-ecological vulnerability to inform local decision making,Food,3,ecological vulnerability,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3PEPvorJEjbpsyI,SDJ,Mapping Soil Erosion Prevention Using an Ecosystem Service Modeling Framework for Integrated Land Management and Policy,SoilProtect,1,impact intensity (tons of soil),ES,,1
2020-05-21,FALSE,Keep,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",CulturePsych,1,landscape aesthetics,ES,,1
2020-05-21,FALSE,Keep,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",CulturePsych,2,population carrier,ES,,1
2020-05-21,FALSE,Keep,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",Food,1,food supply,ES,,1
2020-05-21,FALSE,Keep,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",HabCreate,1,habitat maintenance,ES,,1
2020-05-21,FALSE,Keep,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",HabCreate,2,habitat connectivity,ES,,3
2020-05-21,FALSE,Keep,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",SoilProtect,1,soil retention,ES,,5
2020-05-21,FALSE,Keep,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",ClimReg,1,Carbon sequestration,EF,,7
2020-05-21,FALSE,Keep,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",CulturePsych,1,Outdoor recreation,ES,,1
2020-05-21,FALSE,Keep,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",CulturePsych,2,Urban green space,ES,,1
2020-05-21,FALSE,Keep,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",Food,1,Grain production,ES,,2
2020-05-21,FALSE,Keep,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",freshWQReg,1,Aquatic production,ES,,1
2020-05-21,FALSE,Keep,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",SoilProtect,1,Soil conservation,ES,EF,3
2020-05-21,FALSE,Keep,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",SoilProtect,2,Soil organic carbon,ES,EF,4
2020-05-21,FALSE,Keep,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),ClimReg,1,standing biomass,ES,,1
2020-05-21,FALSE,Keep,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),ClimReg,2,total aboveground carbon,ES,,1
2020-05-21,FALSE,Keep,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),freshWQReg,1,water flow regulation,ES,,2
2020-05-21,FALSE,Keep,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),freshWQReg,2,water quality regulation,ES,,2
2020-05-21,FALSE,Keep,R_1gbkfUUGrcUD3iX,TM,Meteorological conditions and site characteristics driving edible mushroom production in Pinus pinaster forests of Central Spain,Food,1,Edible mushroom yield,ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,1,organic matter content,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,2,total N,Proxy for ES,,3
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,3,C:N ratio,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,4,available P,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,5,exchangeable base cations (Ca,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,6,K,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,7,Mg,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,8,Na),Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,SoilProtect,9,abundance and body size of collembollans,Proxy for ES,,1
