StartDate,EndDate,RecordedDate,ResponseId,Init,doublerev,version,Title,id,answer,clean_answer,varnum,clean_answer_binned,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,ctw_answer,ctw_comment
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.5_16,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,,Q12,CulturePsych,154,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.5_16,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,,Q12,CulturePsych,154,,ES,CTW did third party review. Agree with AK.
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_2,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Environmental,,Q12,Pollination,156,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_2,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Environmental,,Q12,Pollination,156,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_2,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Environmental,,Q12,Pollination,156,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Environmental,,Q12,coastWQReg,161,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Environmental,,Q12,coastWQReg,161,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Environmental,,Q12,coastWQReg,161,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_10,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Environmental,,Q12,PestPath,164,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_10,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Environmental,,Q12,PestPath,164,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_10,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Environmental,,Q12,PestPath,164,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_12,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Environmental,,Q12,Food,166,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_12,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Environmental,,Q12,Food,166,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_12,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Environmental,,Q12,Food,166,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Environmental,,Q12,CulturePsych,170,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Environmental,,Q12,CulturePsych,170,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.6_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Environmental,,Q12,CulturePsych,170,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_2,Mixed,Mixed,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Human,Human,Q12,Pollination,172,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_2,Mixed,Mixed,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Human,Human,Q12,Pollination,172,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_2,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Human,,Q12,Pollination,172,,Mixed,CTW did third party review. AK and GV agreed here.
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_7,Mixed,Mixed,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Human,Human,Q12,coastWQReg,177,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_7,Mixed,Mixed,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Human,Human,Q12,coastWQReg,177,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Human,,Q12,coastWQReg,177,,Mixed,CTW did third party review. AK and GV agreed here.
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_10,Mixed,Mixed,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Human,Human,Q12,PestPath,180,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_10,Mixed,Mixed,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Human,Human,Q12,PestPath,180,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_10,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Human,,Q12,PestPath,180,,Mixed,CTW did third party review. AK and GV agreed here.
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_12,Mixed,Mixed,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Human,Human,Q12,Food,182,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_12,Mixed,Mixed,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Human,Human,Q12,Food,182,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_12,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Human,,Q12,Food,182,,Mixed,CTW did third party review. AK and GV agreed here.
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_16,Mixed,Mixed,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Human,Human,Q12,CulturePsych,186,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Human,,Q12,CulturePsych,186,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.7_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Human,,Q12,CulturePsych,186,,Mixed,CTW did third party review. Agree with AK.
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_2,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Biotic,,Q12,Pollination,188,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_2,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Biotic,,Q12,Pollination,188,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_2,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Biotic,,Q12,Pollination,188,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Biotic,,Q12,coastWQReg,193,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Biotic,,Q12,coastWQReg,193,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_7,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Biotic,,Q12,coastWQReg,193,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_10,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Biotic,,Q12,PestPath,196,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_10,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Biotic,,Q12,PestPath,196,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_10,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Biotic,,Q12,PestPath,196,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_12,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Biotic,,Q12,Food,198,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_12,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Biotic,,Q12,Food,198,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_12,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Biotic,,Q12,Food,198,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Biotic,,Q12,CulturePsych,202,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Biotic,,Q12,CulturePsych,202,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25.8_16,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Biotic,,Q12,CulturePsych,202,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q17,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,,Q12,,203,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q17,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,,Q12,,203,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q17,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,,Q12,,203,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Human,,Q12,,204,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Human,,Q12,,204,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q25,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Human,,Q12,,204,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q26,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,,Q12,,205,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q26,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,,Q12,,205,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q26,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,,Q12,,205,,,
2020-02-13T19:44:11Z,2020-02-13T20:30:47Z,2020-02-13T20:30:47Z,R_1ladgh3xH5R1Vb7,AK,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q24,,,,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-03-05T19:59:40Z,2020-03-05T20:23:42Z,2020-03-05T20:23:42Z,R_bBnxY9Kv0gtT7vX,GV,TRUE,original,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q24,"They used very loose proxies for all of the services they measured, but did look at tradeoffs given different land use scenarios in a cool way.","They used very loose proxies for all of the services they measured, but did look at tradeoffs given different land use scenarios in a cool way.",,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R2unified,AK/GV,TRUE,final,"An analysis of trade-offs between multiple ecosystem services and stakeholders linked to land use and water quality management in the Great Barrier Reef, Australia",Q24,"GV: They used very loose proxies for all of the services they measured, but did look at tradeoffs given different land use scenarios in a cool way.","GV: They used very loose proxies for all of the services they measured, but did look at tradeoffs given different land use scenarios in a cool way.",,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.1_1_1,habitat connectivity,habitat connectivity,1,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.1_1_1,habitat connectivity,habitat connectivity,1,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,,
